id,sura,aya,arabic_text,URL,translation
49,2,42,وَلَا تَلۡبِسُواْ ٱلۡحَقَّ بِٱلۡبَٰطِلِ وَتَكۡتُمُواْ ٱلۡحَقَّ وَأَنتُمۡ تَعۡلَمُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/49.mp3,እውነቱንም በውሸት አትቀላቅሉ፡፡ እናንተም የምታውቁ ስትሆኑ እውነትን አትደብቁ፡፡
50,2,43,وَأَقِيمُواْ ٱلصَّلَوٰةَ وَءَاتُواْ ٱلزَّكَوٰةَ وَٱرۡكَعُواْ مَعَ ٱلرَّٰكِعِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/50.mp3,ሶላትንም ደንቡን ጠብቃችሁ ስገዱ፡፡ ዘካንም (ግዴታ ምጽዋትን) ስጡ፡፡ (ለጌታችሁ) ከአጎንባሾች ጋርም አጎንብሱ፡፡
51,2,44,۞ أَتَأۡمُرُونَ ٱلنَّاسَ بِٱلۡبِرِّ وَتَنسَوۡنَ أَنفُسَكُمۡ وَأَنتُمۡ تَتۡلُونَ ٱلۡكِتَٰبَۚ أَفَلَا تَعۡقِلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/51.mp3,እናንተ መጽሐፉን የምታነቡ ሆናችሁ ሰዎችን በበጎ ሥራ ታዛላችሁን? ነፍሶቻችሁንም ትረሳላችሁን? (የሥራችሁን መጥፎነት) አታውቁምን?
52,2,45,وَٱسۡتَعِينُواْ بِٱلصَّبۡرِ وَٱلصَّلَوٰةِۚ وَإِنَّهَا لَكَبِيرَةٌ إِلَّا عَلَى ٱلۡخَٰشِعِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/52.mp3,በመታገስና በሶላትም ተረዱ፡፡ እርሷም (ሶላት) በፈሪዎች ላይ እንጅ በሌላው ላይ በእርግጥ ከባድ ናት፡፡
53,2,46,ٱلَّذِينَ يَظُنُّونَ أَنَّهُم مُّلَٰقُواْ رَبِّهِمۡ وَأَنَّهُمۡ إِلَيۡهِ رَٰجِعُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/53.mp3,እነዚያ እነርሱ ጌታቸውን የሚገናኙ እነሱም ወደእርሱ ተመላሾች መኾናቸውን የሚያረጋግጡ በኾኑት (ላይ እንጅ ከባድ ናት)፡፡
54,2,47,يَٰبَنِيٓ إِسۡرَٰٓءِيلَ ٱذۡكُرُواْ نِعۡمَتِيَ ٱلَّتِيٓ أَنۡعَمۡتُ عَلَيۡكُمۡ وَأَنِّي فَضَّلۡتُكُمۡ عَلَى ٱلۡعَٰلَمِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/54.mp3,የእስራኤል ልጆች ሆይ! ያችን በናንተ ላይ የለገስኳትን ጸጋዬንና እኔም በዓለማት ላይ ያበለጥኳችሁ (አባቶቻችሁን በጊዜያቸው ከነበሩት ዓለማት ያበለጥኩዋቸው) መኾኔን አስታውሱ፡፡
55,2,48,وَٱتَّقُواْ يَوۡمٗا لَّا تَجۡزِي نَفۡسٌ عَن نَّفۡسٖ شَيۡـٔٗا وَلَا يُقۡبَلُ مِنۡهَا شَفَٰعَةٞ وَلَا يُؤۡخَذُ مِنۡهَا عَدۡلٞ وَلَا هُمۡ يُنصَرُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/55.mp3,(ማንኛዋ) ነፍስም ከ(ሌላዋ) ነፍስ ምንንም የማትመነዳበትን፣ ከርሷም ምልጃን የማይቀበሉባትን፣ ከርሷም ቤዛ የማይያዝበትን፣ እነርሱም የማይረዱበትን ቀን ተጠንቀቁ፡፡
56,2,49,وَإِذۡ نَجَّيۡنَٰكُم مِّنۡ ءَالِ فِرۡعَوۡنَ يَسُومُونَكُمۡ سُوٓءَ ٱلۡعَذَابِ يُذَبِّحُونَ أَبۡنَآءَكُمۡ وَيَسۡتَحۡيُونَ نِسَآءَكُمۡۚ وَفِي ذَٰلِكُم بَلَآءٞ مِّن رَّبِّكُمۡ عَظِيمٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/56.mp3,ከፈርዖንም ቤተሰቦች (ከጎሶቹና ከሰራዊቱ) ብርቱን ቅጣት የሚያቀምሱዋችሁ ወንዶች ልጆቻችሁን የሚያርዱ ሴቶቻችሁንም የሚተው ሲኾኑ ባዳንናችሁ ጊዜ (የኾነውን አስታውሱ)፡፡ በዚሃችሁም ከጌታችሁ ታላቅ ፈተና አለበት፡፡
57,2,50,وَإِذۡ فَرَقۡنَا بِكُمُ ٱلۡبَحۡرَ فَأَنجَيۡنَٰكُمۡ وَأَغۡرَقۡنَآ ءَالَ فِرۡعَوۡنَ وَأَنتُمۡ تَنظُرُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/57.mp3,በናንተም ምክንያት ባሕሩን በከፈልን ጊዜ (አስታውሱ)፡፡ ወዲያውም አዳንናችሁ፡፡ የፈርዖንንም ቤተሰቦች እናንተ የምትመለከቱ ኾናችሁ አሰጠምናቸው፡፡
58,2,51,وَإِذۡ وَٰعَدۡنَا مُوسَىٰٓ أَرۡبَعِينَ لَيۡلَةٗ ثُمَّ ٱتَّخَذۡتُمُ ٱلۡعِجۡلَ مِنۢ بَعۡدِهِۦ وَأَنتُمۡ ظَٰلِمُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/58.mp3,ሙሳንም አርባን ሌሊት በቀጠርነው ጊዜ (የኾነውን አስታውሱ)፡፡ ከዚያም ከርሱ (መኼድ) በኋላ እናንተ በዳዮች ስትኾኑ ወይፈንን (አምላክ አድርጋችሁ) ያዛችሁ፡፡
59,2,52,ثُمَّ عَفَوۡنَا عَنكُم مِّنۢ بَعۡدِ ذَٰلِكَ لَعَلَّكُمۡ تَشۡكُرُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/59.mp3,ከዚያም ከዚህ በኋላ እናንተ ታመሰግኑ ዘንድ ከናንተ ምሕረት አደረግን፡፡
60,2,53,وَإِذۡ ءَاتَيۡنَا مُوسَى ٱلۡكِتَٰبَ وَٱلۡفُرۡقَانَ لَعَلَّكُمۡ تَهۡتَدُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/60.mp3,ሙሳንም መጽሐፍንና (እውነትና ውሸትን) መለያንም ትመሩ ዘንድ በሰጠነው ጊዜ (አስታውሱ)፡፡
61,2,54,وَإِذۡ قَالَ مُوسَىٰ لِقَوۡمِهِۦ يَٰقَوۡمِ إِنَّكُمۡ ظَلَمۡتُمۡ أَنفُسَكُم بِٱتِّخَاذِكُمُ ٱلۡعِجۡلَ فَتُوبُوٓاْ إِلَىٰ بَارِئِكُمۡ فَٱقۡتُلُوٓاْ أَنفُسَكُمۡ ذَٰلِكُمۡ خَيۡرٞ لَّكُمۡ عِندَ بَارِئِكُمۡ فَتَابَ عَلَيۡكُمۡۚ إِنَّهُۥ هُوَ ٱلتَّوَّابُ ٱلرَّحِيمُ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/61.mp3,ሙሳም ለሕዝቦቹ፡- «ሕዝቦቼ ሆይ! እናንተ ወይፈንን (አምላክ አድርጋችሁ) በመያዛችሁ ነፍሶቻችሁን በደላችሁ፡፡ ወደ ፈጣሪያችሁም ተመለሱ፤ ነፍሶቻችሁንም ግደሉ፤ ይሃችሁ በፈጣሪያችሁ ዘንድ ለናንተ በላጭ ነው» ባለ ጊዜ (አስታውስ)፡፡ በእናንተም ላይ ጸጸትን በመቀበል ተመለሰላችሁ፡፡ እነሆ እርሱ ጸጸትን ተቀባይ አዛኝ ነውና፡፡
62,2,55,وَإِذۡ قُلۡتُمۡ يَٰمُوسَىٰ لَن نُّؤۡمِنَ لَكَ حَتَّىٰ نَرَى ٱللَّهَ جَهۡرَةٗ فَأَخَذَتۡكُمُ ٱلصَّٰعِقَةُ وَأَنتُمۡ تَنظُرُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/62.mp3,«ሙሳ ሆይ! አላህን በግልጽ እስከምናይ ድረስ ላንተ በፍጹም አናምንልህም» በላችሁም ጊዜ (አስታውሱ)፡፡ እናንተም እየተመለከታችሁ መብረቅ ያዘቻችሁ፡፡
63,2,56,ثُمَّ بَعَثۡنَٰكُم مِّنۢ بَعۡدِ مَوۡتِكُمۡ لَعَلَّكُمۡ تَشۡكُرُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/63.mp3,ከዚያም ታመሰግኑ ዘንድ ከሞታችሁ በኋላ አስነሳናችሁ፡፡
64,2,57,وَظَلَّلۡنَا عَلَيۡكُمُ ٱلۡغَمَامَ وَأَنزَلۡنَا عَلَيۡكُمُ ٱلۡمَنَّ وَٱلسَّلۡوَىٰۖ كُلُواْ مِن طَيِّبَٰتِ مَا رَزَقۡنَٰكُمۡۚ وَمَا ظَلَمُونَا وَلَٰكِن كَانُوٓاْ أَنفُسَهُمۡ يَظۡلِمُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/64.mp3,በናንተም ላይ ደመናን አጠለልን፡፡ በናተም ላይ (እንደ ነጭ ማር ያለ) መንናን እና ድርጭትን አወረድን፡፡ ከሰጠናችሁም ጣፋጮች «ብሉ (አልን)፡፡» አልበደሉንምም ግን ነፍሶቻቸውን ይበድሉ ነበር፡፡
65,2,58,وَإِذۡ قُلۡنَا ٱدۡخُلُواْ هَٰذِهِ ٱلۡقَرۡيَةَ فَكُلُواْ مِنۡهَا حَيۡثُ شِئۡتُمۡ رَغَدٗا وَٱدۡخُلُواْ ٱلۡبَابَ سُجَّدٗا وَقُولُواْ حِطَّةٞ نَّغۡفِرۡ لَكُمۡ خَطَٰيَٰكُمۡۚ وَسَنَزِيدُ ٱلۡمُحۡسِنِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/65.mp3,«ይህችንም ከተማ ግቡ፡፡ ከርሷም በሻችሁት ስፍራ ሰፊን (ምግብ) ተመገቡ፡፡ በሩንም ያጎነበሳችሁ ኾናችሁ ግቡ፤ (ጥያቄያችን የኃጢአታችን መርገፍ ነው) በሉም፡፡ ኃጢአቶቻችሁን ለናንተ እንምራለንና፡፡ በጎ ሠሪዎችንም (ምንዳን) እንጨምርላቸዋለን» ባልን ጊዜ (አስታውሱ)፡፡
66,2,59,فَبَدَّلَ ٱلَّذِينَ ظَلَمُواْ قَوۡلًا غَيۡرَ ٱلَّذِي قِيلَ لَهُمۡ فَأَنزَلۡنَا عَلَى ٱلَّذِينَ ظَلَمُواْ رِجۡزٗا مِّنَ ٱلسَّمَآءِ بِمَا كَانُواْ يَفۡسُقُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/66.mp3,እነዚያም የበደሉት ሰዎች ከዚያ ለነሱ ከተባሉት ሌላ ቃልን ለወጡ፡፡ በነዚያም በበደሉት ላይ ያመጹ በመሆናቸው ምክንያት መቅሠፍትን አወረድንባቸው፡፡
67,2,60,۞ وَإِذِ ٱسۡتَسۡقَىٰ مُوسَىٰ لِقَوۡمِهِۦ فَقُلۡنَا ٱضۡرِب بِّعَصَاكَ ٱلۡحَجَرَۖ فَٱنفَجَرَتۡ مِنۡهُ ٱثۡنَتَا عَشۡرَةَ عَيۡنٗاۖ قَدۡ عَلِمَ كُلُّ أُنَاسٖ مَّشۡرَبَهُمۡۖ كُلُواْ وَٱشۡرَبُواْ مِن رِّزۡقِ ٱللَّهِ وَلَا تَعۡثَوۡاْ فِي ٱلۡأَرۡضِ مُفۡسِدِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/67.mp3,ሙሳም ለሕዝቦቹ መጠጥን በፈለገ ጊዜ (የኾነውን አስታውሱ)፡፡ «ድንጋዩንም በበትርህ ምታ» አልነው፡፡ (መታውም) ከርሱም ዐሥራሁለት ምንጮች ፈለቁ፡፡ ሰዎቹ ሁሉ መጠጫቸውን በእርግጥ ዐወቁ፡፡ «ከአላህ ሲሳይ ብሉ፤ ጠጡም፤ አመጠኞችም ኾናችሁ በምድር ላይ አታበላሹ» (አልናቸው)፡፡
68,2,61,وَإِذۡ قُلۡتُمۡ يَٰمُوسَىٰ لَن نَّصۡبِرَ عَلَىٰ طَعَامٖ وَٰحِدٖ فَٱدۡعُ لَنَا رَبَّكَ يُخۡرِجۡ لَنَا مِمَّا تُنۢبِتُ ٱلۡأَرۡضُ مِنۢ بَقۡلِهَا وَقِثَّآئِهَا وَفُومِهَا وَعَدَسِهَا وَبَصَلِهَاۖ قَالَ أَتَسۡتَبۡدِلُونَ ٱلَّذِي هُوَ أَدۡنَىٰ بِٱلَّذِي هُوَ خَيۡرٌۚ ٱهۡبِطُواْ مِصۡرٗا فَإِنَّ لَكُم مَّا سَأَلۡتُمۡۗ وَضُرِبَتۡ عَلَيۡهِمُ ٱلذِّلَّةُ وَٱلۡمَسۡكَنَةُ وَبَآءُو بِغَضَبٖ مِّنَ ٱللَّهِۚ ذَٰلِكَ بِأَنَّهُمۡ كَانُواْ يَكۡفُرُونَ بِـَٔايَٰتِ ٱللَّهِ وَيَقۡتُلُونَ ٱلنَّبِيِّـۧنَ بِغَيۡرِ ٱلۡحَقِّۚ ذَٰلِكَ بِمَا عَصَواْ وَّكَانُواْ يَعۡتَدُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/68.mp3,ሙሳ ሆይ፡- «በአንድ (ዓይነት) ምግብ ላይ በፍጹም አንታገሥም፤ ስለዚህ ጌታህን ከዚያ ምድር ከምታበቅለው ሁሉ ከቅጠላቅጠል ከዱባዋም ከስንዴዋም ከምስርዋም ከሽንኩርቷም ለኛ ያወጣ ዘንድ ለኛ ለምንልን» ባላችሁም ጊዜ (የኾነውን አስታውሱ፡፡ ሙሳም፡- «ያንን እርሱ ዝቅተኛ የኾነውን በዚያ እርሱ በላጭ በኾነው ነገር ለውጥን ትፈልጋላችሁን? ወደ ከተማ ውረዱ፤ ለናንተም የጠየቃችሁት ነገር አላችሁ» አላቸው፡፡ በነርሱም ላይ ውርደትና ድኽነት ተመታባቸው፡፡ ከአላህም በኾነ ቁጣ ተመለሱ፡፡ ይህ እነርሱ በአላህ ታምራቶች ይክዱና ነቢያትንም ያለ ሕግ ይገድሉ ስለነበሩ ነው፡፡ ይህ በማመጻቸውና ወሰን የሚያልፉ በመኾናቸው ነው፡፡
69,2,62,إِنَّ ٱلَّذِينَ ءَامَنُواْ وَٱلَّذِينَ هَادُواْ وَٱلنَّصَٰرَىٰ وَٱلصَّٰبِـِٔينَ مَنۡ ءَامَنَ بِٱللَّهِ وَٱلۡيَوۡمِ ٱلۡأٓخِرِ وَعَمِلَ صَٰلِحٗا فَلَهُمۡ أَجۡرُهُمۡ عِندَ رَبِّهِمۡ وَلَا خَوۡفٌ عَلَيۡهِمۡ وَلَا هُمۡ يَحۡزَنُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/69.mp3,እነዚያ ያመኑ እነዚያም ይሁዳውያን የኾኑ፣ ክርስቲያኖችም፣ ሳቢያኖችም (ከእነርሱ) በአላህና በመጨረሻው ቀን ያመነ መልካምንም ሥራ የሠራ ለነርሱ በጌታቸው ዘንድ ምንዳቸው አላቸው፡፡ በነርሱም ላይ ፍርሃት የለባቸውም፤ እነሱም አያዝኑም፡፡
70,2,63,وَإِذۡ أَخَذۡنَا مِيثَٰقَكُمۡ وَرَفَعۡنَا فَوۡقَكُمُ ٱلطُّورَ خُذُواْ مَآ ءَاتَيۡنَٰكُم بِقُوَّةٖ وَٱذۡكُرُواْ مَا فِيهِ لَعَلَّكُمۡ تَتَّقُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/70.mp3,ከበላያችሁም የጡርን ተራራ ያነሳን ኾነን የጠበቀ ቃልኪዳናችሁን በያዝን ጊዜ (የኾነውን አስታውሱ)፡፡ «ያንን የሰጠናችሁን በኀይል ያዙ፤ በውስጡ ያለውንም ነገር (ከእሳት) ትጠበቁ ዘንድ አስታውሱ» (አልን)፡፡
71,2,64,ثُمَّ تَوَلَّيۡتُم مِّنۢ بَعۡدِ ذَٰلِكَۖ فَلَوۡلَا فَضۡلُ ٱللَّهِ عَلَيۡكُمۡ وَرَحۡمَتُهُۥ لَكُنتُم مِّنَ ٱلۡخَٰسِرِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/71.mp3,ከዚያም ከዚህ በኋላ (ኪዳኑን) ተዋችሁ፡፡ በናንተም ላይ የአላህ ችሮታና እዝነቱ ባልነበረ ኖሮ በእርግጥ ከጠፊዎቹ በኾናችሁ ነበር፡፡
72,2,65,وَلَقَدۡ عَلِمۡتُمُ ٱلَّذِينَ ٱعۡتَدَوۡاْ مِنكُمۡ فِي ٱلسَّبۡتِ فَقُلۡنَا لَهُمۡ كُونُواْ قِرَدَةً خَٰسِـِٔينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/72.mp3,እነዚያንም ከእናንተ ውስጥ በቅዳሜ ቀን (ዐሣን በማጥመድ) ወሰን ያለፉትንና ለነሱ «ወራዳዎች ስትኾኑ ዝንጀሮዎች ኹኑ» ያልናቸውን በእርግጥ ዐወቃችሁ፡፡
73,2,66,فَجَعَلۡنَٰهَا نَكَٰلٗا لِّمَا بَيۡنَ يَدَيۡهَا وَمَا خَلۡفَهَا وَمَوۡعِظَةٗ لِّلۡمُتَّقِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/73.mp3,(ቅጣቲቱንም) ለነዚያ በስተፊትዋ ለነበሩትና ለነዚያም ከበኋላዋ ላሉት (ሕዝቦች) መቀጣጫ ለፈራህያንም መገሰጫ አደረግናት፡፡
74,2,67,وَإِذۡ قَالَ مُوسَىٰ لِقَوۡمِهِۦٓ إِنَّ ٱللَّهَ يَأۡمُرُكُمۡ أَن تَذۡبَحُواْ بَقَرَةٗۖ قَالُوٓاْ أَتَتَّخِذُنَا هُزُوٗاۖ قَالَ أَعُوذُ بِٱللَّهِ أَنۡ أَكُونَ مِنَ ٱلۡجَٰهِلِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/74.mp3,ሙሳም ለሕዝቦቹ፡- «አላህ ላምን እንድታርዱ ያዛችኋል» ባለ ጊዜ (አስታወሱ)፡፡«መሳለቂያ አድርገህ ትይዘናለህን?» አሉት፡፡ «ከተሳላቂዎች ከመኾን በአላህ እጠበቃለሁ» አላቸው፡፡
75,2,68,قَالُواْ ٱدۡعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَۚ قَالَ إِنَّهُۥ يَقُولُ إِنَّهَا بَقَرَةٞ لَّا فَارِضٞ وَلَا بِكۡرٌ عَوَانُۢ بَيۡنَ ذَٰلِكَۖ فَٱفۡعَلُواْ مَا تُؤۡمَرُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/75.mp3,«ለኛ ጌታህን ጠይቅልን፤ እርሷ ምን እንደኾነች (ዕድሜዋን) ያብራራልን» አሉ፡፡ «እርሱ እርሷ ያላረጀች ጥጃም ያልኾነች በዚህ መካከል ልከኛ የኾነች ጊደር ናት ይላችኋል፤ የታዘዛችሁትንም ሥሩ» አላቸው፡፡
76,2,69,قَالُواْ ٱدۡعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا لَوۡنُهَاۚ قَالَ إِنَّهُۥ يَقُولُ إِنَّهَا بَقَرَةٞ صَفۡرَآءُ فَاقِعٞ لَّوۡنُهَا تَسُرُّ ٱلنَّٰظِرِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/76.mp3,«ለኛ ጌታህን ጠይቅልን፤ መልኳ ምን እንደኾነ ለኛ ይግለጽልን» አሉ፡፡ «እርሱ እርሷ መልኳ ደማቅ ተመልካቾችን የምታስደስት ዳለቻ ላም ናት ይላችኋል» አላቸው፡፡
77,2,70,قَالُواْ ٱدۡعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ إِنَّ ٱلۡبَقَرَ تَشَٰبَهَ عَلَيۡنَا وَإِنَّآ إِن شَآءَ ٱللَّهُ لَمُهۡتَدُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/77.mp3,«ለኛ ጌታህን ጠይቅልን፤ እርሷ ምን እንደኾነች ይግለጽልን፤ ከብቶች በኛ ላይ ተመሳሰሉብን፡፡ እኛም አላህ የሻ እንደኾነ በእርግጥ ተመሪዎች ነን» አሉ፡፡
78,2,71,قَالَ إِنَّهُۥ يَقُولُ إِنَّهَا بَقَرَةٞ لَّا ذَلُولٞ تُثِيرُ ٱلۡأَرۡضَ وَلَا تَسۡقِي ٱلۡحَرۡثَ مُسَلَّمَةٞ لَّا شِيَةَ فِيهَاۚ قَالُواْ ٱلۡـَٰٔنَ جِئۡتَ بِٱلۡحَقِّۚ فَذَبَحُوهَا وَمَا كَادُواْ يَفۡعَلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/78.mp3,«እርሱ እርሷ ያልተገራች ምድርን (በማረስ) የማታስነሳ እርሻንም የማታጠጣ (ከነውር) የተጠበቀች ልዩ ምልክት የሌለባት ናት ይላችኋል» አላቸው፡፡ «አሁን በትክክል መጣህ» አሉ፤ ሊሠሩ ያልተቃረቡም ሲኾኑ አረዷት ፡፡
